2026-04-04 21:23:33.688 | SUCCESS  | __main__:worker:177 - 完成: 20260328_6303.jpg
2026-04-04 21:23:33.688 | INFO     | __main__:worker:167 - 正在处理: 20260328_6472.jpg
2026-04-04 21:23:33.692 | ERROR    | core.util:get_exif:62 - get_exif error: E:\Code\Project\Python\semi-utils-main\input\20260328_6472.jpg : [WinError 2] 系统找不到指定的文件。
2026-04-04 21:23:33.697 | ERROR    | core.util:get_exif:62 - get_exif error: E:\Code\Project\Python\semi-utils-main\input\20260328_6472.jpg : [WinError 2] 系统找不到指定的文件。
2026-04-04 21:23:33.778 | SUCCESS  | processor.core:start_process:330 - Generated new image: ./output\20260322江心洲.jpg
2026-04-04 21:23:33.783 | SUCCESS  | processor.core:start_process:330 - Generated new image: ./output\20260328_6368.jpg
2026-04-04 21:23:33.788 | SUCCESS  | __main__:worker:177 - 完成: 20260322江心洲.jpg
2026-04-04 21:23:33.796 | SUCCESS  | __main__:worker:177 - 完成: 20260328_6368.jpg
2026-04-04 21:23:33.798 | INFO     | __main__:worker:167 - 正在处理: 20260328_校园_猫_1.jpg
2026-04-04 21:23:33.804 | ERROR    | core.util:get_exif:62 - get_exif error: E:\Code\Project\Python\semi-utils-main\input\20260328_校园_猫_1.jpg : [WinError 2] 系统找不到指定的文件。
2026-04-04 21:23:33.808 | ERROR    | core.util:get_exif:62 - get_exif error: E:\Code\Project\Python\semi-utils-main\input\20260328_校园_猫_1.jpg : [WinError 2] 系统找不到指定的文件。
2026-04-04 21:23:33.958 | SUCCESS  | processor.core:start_process:330 - Generated new image: ./output\20260328_6472.jpg
2026-04-04 21:23:33.963 | SUCCESS  | __main__:worker:177 - 完成: 20260328_6472.jpg
2026-04-04 21:23:33.967 | SUCCESS  | processor.core:start_process:330 - Generated new image: ./output\20260328_6400.jpg
2026-04-04 21:23:33.975 | SUCCESS  | __main__:worker:177 - 完成: 20260328_6400.jpg
2026-04-04 21:23:34.175 | SUCCESS  | processor.core:start_process:330 - Generated new image: ./output\20260328_校园_猫_1.jpg
2026-04-04 21:23:34.180 | SUCCESS  | __main__:worker:177 - 完成: 20260328_校园_猫_1.jpg
2026-04-04 21:23:34.181 | INFO     | __main__:main:204 - 处理完成! 成功: 7, 跳过: 0, 失败: 0
2026-04-04 21:28:09.402 | INFO     | __main__:main:134 - 创建输出文件夹: ./output_test2
2026-04-04 21:28:09.405 | INFO     | __main__:main:147 - 找到 7 个待处理文件
2026-04-04 21:28:09.405 | INFO     | __main__:main:148 - 输入文件夹: ./input
2026-04-04 21:28:09.406 | INFO     | __main__:main:149 - 输出文件夹: ./output_test2
2026-04-04 21:28:09.406 | INFO     | __main__:main:150 - 使用模板: 标准水印
2026-04-04 21:28:09.406 | INFO     | __main__:main:151 - 图片质量: 100
2026-04-04 21:28:09.406 | INFO     | __main__:main:152 - 并发线程: 4
2026-04-04 21:28:09.406 | INFO     | __main__:worker:167 - 正在处理: 20251127_黑日_1.jpg
2026-04-04 21:28:09.406 | INFO     | __main__:worker:167 - 正在处理: 20260322江心洲.jpg
2026-04-04 21:28:09.406 | INFO     | __main__:worker:167 - 正在处理: 20260328_6303.jpg
2026-04-04 21:28:09.406 | INFO     | __main__:worker:167 - 正在处理: 20260328_6368.jpg
2026-04-04 21:28:10.285 | SUCCESS  | processor.core:start_process:330 - Generated new image: ./output_test2\20251127_黑日_1.jpg
2026-04-04 21:28:10.287 | SUCCESS  | __main__:worker:177 - 完成: 20251127_黑日_1.jpg
2026-04-04 21:28:10.289 | SUCCESS  | processor.core:start_process:330 - Generated new image: ./output_test2\20260328_6303.jpg
2026-04-04 21:28:10.290 | INFO     | __main__:worker:167 - 正在处理: 20260328_6400.jpg
2026-04-04 21:28:10.294 | SUCCESS  | __main__:worker:177 - 完成: 20260328_6303.jpg
2026-04-04 21:28:10.295 | INFO     | __main__:worker:167 - 正在处理: 20260328_6472.jpg
2026-04-04 21:28:10.309 | SUCCESS  | processor.core:start_process:330 - Generated new image: ./output_test2\20260328_6368.jpg
2026-04-04 21:28:10.316 | SUCCESS  | __main__:worker:177 - 完成: 20260328_6368.jpg
2026-04-04 21:28:10.316 | INFO     | __main__:worker:167 - 正在处理: 20260328_校园_猫_1.jpg
2026-04-04 21:28:10.456 | SUCCESS  | processor.core:start_process:330 - Generated new image: ./output_test2\20260322江心洲.jpg
2026-04-04 21:28:10.464 | SUCCESS  | __main__:worker:177 - 完成: 20260322江心洲.jpg
2026-04-04 21:28:10.975 | SUCCESS  | processor.core:start_process:330 - Generated new image: ./output_test2\20260328_6472.jpg
2026-04-04 21:28:10.979 | SUCCESS  | __main__:worker:177 - 完成: 20260328_6472.jpg
2026-04-04 21:28:11.061 | SUCCESS  | processor.core:start_process:330 - Generated new image: ./output_test2\20260328_6400.jpg
2026-04-04 21:28:11.067 | SUCCESS  | __main__:worker:177 - 完成: 20260328_6400.jpg
2026-04-04 21:28:11.070 | SUCCESS  | processor.core:start_process:330 - Generated new image: ./output_test2\20260328_校园_猫_1.jpg
2026-04-04 21:28:11.075 | SUCCESS  | __main__:worker:177 - 完成: 20260328_校园_猫_1.jpg
2026-04-04 21:28:11.076 | INFO     | __main__:main:204 - 处理完成! 成功: 7, 跳过: 0, 失败: 0
2026-04-04 21:28:36.864 | INFO     | __main__:main:147 - 找到 7 个待处理文件
2026-04-04 21:28:36.864 | INFO     | __main__:main:148 - 输入文件夹: ./input
2026-04-04 21:28:36.864 | INFO     | __main__:main:149 - 输出文件夹: ./output
2026-04-04 21:28:36.864 | INFO     | __main__:main:150 - 使用模板: 标准水印
2026-04-04 21:28:36.866 | INFO     | __main__:main:151 - 图片质量: 80
2026-04-04 21:28:36.866 | INFO     | __main__:main:152 - 并发线程: 4
2026-04-04 21:28:36.866 | INFO     | __main__:worker:167 - 正在处理: 20251127_黑日_1.jpg
2026-04-04 21:28:36.866 | INFO     | __main__:worker:167 - 正在处理: 20260322江心洲.jpg
2026-04-04 21:28:36.866 | INFO     | __main__:worker:167 - 正在处理: 20260328_6303.jpg
2026-04-04 21:28:36.867 | INFO     | __main__:worker:167 - 正在处理: 20260328_6368.jpg
2026-04-04 21:28:37.674 | SUCCESS  | processor.core:start_process:330 - Generated new image: ./output\20251127_黑日_1.jpg
2026-04-04 21:28:37.677 | SUCCESS  | __main__:worker:177 - 完成: 20251127_黑日_1.jpg
2026-04-04 21:28:37.677 | INFO     | __main__:worker:167 - 正在处理: 20260328_6400.jpg
2026-04-04 21:28:37.685 | SUCCESS  | processor.core:start_process:330 - Generated new image: ./output\20260328_6303.jpg
2026-04-04 21:28:37.690 | SUCCESS  | __main__:worker:177 - 完成: 20260328_6303.jpg
2026-04-04 21:28:37.690 | INFO     | __main__:worker:167 - 正在处理: 20260328_6472.jpg
2026-04-04 21:28:37.696 | SUCCESS  | processor.core:start_process:330 - Generated new image: ./output\20260328_6368.jpg
2026-04-04 21:28:37.702 | SUCCESS  | __main__:worker:177 - 完成: 20260328_6368.jpg
2026-04-04 21:28:37.707 | INFO     | __main__:worker:167 - 正在处理: 20260328_校园_猫_1.jpg
2026-04-04 21:28:37.840 | SUCCESS  | processor.core:start_process:330 - Generated new image: ./output\20260322江心洲.jpg
2026-04-04 21:28:37.845 | SUCCESS  | __main__:worker:177 - 完成: 20260322江心洲.jpg
2026-04-04 21:28:38.361 | SUCCESS  | processor.core:start_process:330 - Generated new image: ./output\20260328_6472.jpg
2026-04-04 21:28:38.365 | SUCCESS  | __main__:worker:177 - 完成: 20260328_6472.jpg
2026-04-04 21:28:38.452 | SUCCESS  | processor.core:start_process:330 - Generated new image: ./output\20260328_校园_猫_1.jpg
2026-04-04 21:28:38.457 | SUCCESS  | __main__:worker:177 - 完成: 20260328_校园_猫_1.jpg
2026-04-04 21:28:38.460 | SUCCESS  | processor.core:start_process:330 - Generated new image: ./output\20260328_6400.jpg
2026-04-04 21:28:38.466 | SUCCESS  | __main__:worker:177 - 完成: 20260328_6400.jpg
2026-04-04 21:28:38.466 | INFO     | __main__:main:204 - 处理完成! 成功: 7, 跳过: 0, 失败: 0
2026-04-04 21:29:53.084 | INFO     | __main__:main:147 - 找到 7 个待处理文件
2026-04-04 21:29:53.084 | INFO     | __main__:main:148 - 输入文件夹: ./input
2026-04-04 21:29:53.084 | INFO     | __main__:main:149 - 输出文件夹: ./output
2026-04-04 21:29:53.084 | INFO     | __main__:main:150 - 使用模板: 背景模糊
2026-04-04 21:29:53.085 | INFO     | __main__:main:151 - 图片质量: 80
2026-04-04 21:29:53.085 | INFO     | __main__:main:152 - 并发线程: 4
2026-04-04 21:29:53.085 | INFO     | __main__:worker:167 - 正在处理: 20251127_黑日_1.jpg
2026-04-04 21:29:53.085 | INFO     | __main__:worker:167 - 正在处理: 20260322江心洲.jpg
2026-04-04 21:29:53.085 | INFO     | __main__:worker:167 - 正在处理: 20260328_6303.jpg
2026-04-04 21:29:53.087 | INFO     | __main__:worker:167 - 正在处理: 20260328_6368.jpg
2026-04-04 21:29:54.205 | SUCCESS  | processor.core:start_process:330 - Generated new image: ./output\20251127_黑日_1.jpg
2026-04-04 21:29:54.216 | SUCCESS  | __main__:worker:177 - 完成: 20251127_黑日_1.jpg
2026-04-04 21:29:54.236 | INFO     | __main__:worker:167 - 正在处理: 20260328_6400.jpg
2026-04-04 21:29:55.530 | SUCCESS  | processor.core:start_process:330 - Generated new image: ./output\20260328_6303.jpg
2026-04-04 21:29:55.561 | SUCCESS  | __main__:worker:177 - 完成: 20260328_6303.jpg
2026-04-04 21:29:55.561 | INFO     | __main__:worker:167 - 正在处理: 20260328_6472.jpg
2026-04-04 21:29:56.582 | SUCCESS  | processor.core:start_process:330 - Generated new image: ./output\20260322江心洲.jpg
2026-04-04 21:29:56.628 | SUCCESS  | __main__:worker:177 - 完成: 20260322江心洲.jpg
2026-04-04 21:29:56.629 | INFO     | __main__:worker:167 - 正在处理: 20260328_校园_猫_1.jpg
2026-04-04 21:29:56.639 | SUCCESS  | processor.core:start_process:330 - Generated new image: ./output\20260328_6368.jpg
2026-04-04 21:29:56.690 | SUCCESS  | __main__:worker:177 - 完成: 20260328_6368.jpg
2026-04-04 21:29:57.873 | SUCCESS  | processor.core:start_process:330 - Generated new image: ./output\20260328_6400.jpg
2026-04-04 21:29:57.919 | SUCCESS  | __main__:worker:177 - 完成: 20260328_6400.jpg
2026-04-04 21:29:58.400 | SUCCESS  | processor.core:start_process:330 - Generated new image: ./output\20260328_6472.jpg
2026-04-04 21:29:58.432 | SUCCESS  | __main__:worker:177 - 完成: 20260328_6472.jpg
2026-04-04 21:30:00.362 | SUCCESS  | processor.core:start_process:330 - Generated new image: ./output\20260328_校园_猫_1.jpg
2026-04-04 21:30:00.397 | SUCCESS  | __main__:worker:177 - 完成: 20260328_校园_猫_1.jpg
2026-04-04 21:30:00.399 | INFO     | __main__:main:204 - 处理完成! 成功: 7, 跳过: 0, 失败: 0
2026-04-04 21:31:49.241 | INFO     | __main__:main:147 - 找到 7 个待处理文件
2026-04-04 21:31:49.241 | INFO     | __main__:main:148 - 输入文件夹: ./input
2026-04-04 21:31:49.241 | INFO     | __main__:main:149 - 输出文件夹: ./output
2026-04-04 21:31:49.241 | INFO     | __main__:main:150 - 使用模板: 背景模糊
2026-04-04 21:31:49.241 | INFO     | __main__:main:151 - 图片质量: 100
2026-04-04 21:31:49.241 | INFO     | __main__:main:152 - 并发线程: 4
2026-04-04 21:31:49.243 | INFO     | __main__:worker:167 - 正在处理: 20251127_黑日_1.jpg
2026-04-04 21:31:49.243 | INFO     | __main__:worker:167 - 正在处理: 20260322江心洲.jpg
2026-04-04 21:31:49.243 | INFO     | __main__:worker:167 - 正在处理: 20260328_6303.jpg
2026-04-04 21:31:49.244 | INFO     | __main__:worker:167 - 正在处理: 20260328_6368.jpg
2026-04-04 21:31:50.365 | SUCCESS  | processor.core:start_process:330 - Generated new image: ./output\20251127_黑日_1.jpg
2026-04-04 21:31:50.375 | SUCCESS  | __main__:worker:177 - 完成: 20251127_黑日_1.jpg
2026-04-04 21:31:50.375 | INFO     | __main__:worker:167 - 正在处理: 20260328_6400.jpg
2026-04-04 21:31:51.697 | SUCCESS  | processor.core:start_process:330 - Generated new image: ./output\20260328_6303.jpg
2026-04-04 21:31:51.726 | SUCCESS  | __main__:worker:177 - 完成: 20260328_6303.jpg
2026-04-04 21:31:51.726 | INFO     | __main__:worker:167 - 正在处理: 20260328_6472.jpg
2026-04-04 21:31:52.504 | SUCCESS  | processor.core:start_process:330 - Generated new image: ./output\20260328_6368.jpg
2026-04-04 21:31:52.545 | SUCCESS  | __main__:worker:177 - 完成: 20260328_6368.jpg
2026-04-04 21:31:52.553 | SUCCESS  | processor.core:start_process:330 - Generated new image: ./output\20260322江心洲.jpg
2026-04-04 21:31:52.553 | INFO     | __main__:worker:167 - 正在处理: 20260328_校园_猫_1.jpg
2026-04-04 21:31:52.599 | SUCCESS  | __main__:worker:177 - 完成: 20260322江心洲.jpg
2026-04-04 21:31:53.567 | SUCCESS  | processor.core:start_process:330 - Generated new image: ./output\20260328_6400.jpg
